employeeTotal,employeeTotalM,sepEmp,sepEmpM,retEmpPerc,retEmpPercM,perPopEmp,perPopSepEmp,JurisdictionName,PostalAbbreviation,ProfileYear,FIPSCode,HHSRegion,Participation,REGION,GovClassification,governance,structure,size,density,regularPositionTotal,regularFTETotal,tempEmployeeTotal,tempFTETotal,positionTotal,fteTotal,positionsLHD,positionsRHD,positionsSHDCent,positionsSHDOut,workforceDevDir,vacPositions,vacPerc,perPopFTE,perPopVacPositions,attritionType,attritionYear,attritionCause,attritionValue,attritionNumerator,attritionDenominator,JurisdictionType,FYPop,turnoverRateM,turnoverRate,perPopQuarEmp,perPopQuarEmpLabel,turnoverRateQuar,turnoverRateQuarLabel,perPopQuarSepEmp,perPopQuarSepEmpLabel,retEmpPercQuar,perPopEmpN,perPopSepEmpN,turnoverRateN,retEmpPercN
247,0,34,0,,1,13.3674501,2.062883922,Idaho,ID,2022,16,10,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,296,257,32,31.5,328,288.5,0,0,301,0,Yes,19,6.418918919,13.2540292,0.979869863,Employees,2020,Separated,13.76518219,34,247,1,1847772,0,1.376518219,1,1 (5.5 - 15.6),3,3 (1.3 - 1.6),2,2 (1.7 - 4.7),,,,,
410,0,61,0,,1,9.103104425,1.218887887,Kentucky,KY,2022,21,4,Completed Profile Survey,South,Shared,Shared/Largely Shared,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,396,395.5,372,371.5,768,767,0,0,398,0,Yes,48,12.12121212,8.764911985,1.063756701,Employees,2020,Separated,14.87804878,61,410,1,4503958,0,1.487804878,1,1 (5.5 - 15.6),3,3 (1.3 - 1.6),1,1 (0 - 1.7),,,,,
384,0,35,0,,1,12.04264224,0.968593512,Iowa,IA,2022,19,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,467,410,93,51,560,461,0,0,467,0,Yes,11,2.355460385,12.81043032,0.343694472,Employees,2020,Separated,9.114583333,35,384,1,3188669,0,0.911458333,1,1 (5.5 - 15.6),1,1 (0.2 - 0.9),1,1 (0 - 1.7),,,,,
1663,0,350,0,,1,41.97342222,7.985471914,Oklahoma,OK,2022,40,6,Completed Profile Survey,South,Mixed,Mixed,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,2583,2383,312,180,2895,2563,1200,40,1343,0,No,511,19.78319783,59.2815563,12.71207523,Employees,2020,Separated,21.04630186,350,1663,1,3962031,0,2.104630186,3,3 (38.9 - 61.4),4,4 (1.6 - 3.8),3,3 (4.7 - 9.1),,,,,
504,0,88,0,,1,56.8144029,8.792909398,South Dakota,SD,2022,46,8,Completed Profile Survey,Mountain/Midwest,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,517,343.5,54,22,571,365.5,0,154,253,0,No,63,12.18568665,37.75455473,6.924416151,Employees,2020,Separated,17.46031746,88,504,1,887099,0,1.746031746,3,3 (38.9 - 61.4),4,4 (1.6 - 3.8),3,3 (4.7 - 9.1),,,,,
450,0,96,0,,1,14.45053758,3.461544755,Nevada,NV,2022,32,9,Completed Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,555,438.33,,147.05,555,585.38,0,0,555,0,Yes,86,15.4954955,13.79362648,2.706298627,Employees,2020,Separated,21.33333333,96,450,1,3114071,0,2.133333333,1,1 (5.5 - 15.6),4,4 (1.6 - 3.8),2,2 (1.7 - 4.7),,,,,
2944,0,659,0,,1,139.0275439,38.70642924,New Mexico,NM,2022,35,6,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,Less than 20 people per square mile,4005,3994,31,31,4036,4025,779,,1257,1969,No,900,22.47191011,188.9895824,42.58653584,Employees,2020,Separated,22.38451087,659,2944,1,2117566,0,2.238451087,4,4 (61.4 - 1666),4,4 (1.6 - 3.8),4,4 (9.1 - 250),,,,,
,1,,1,,1,,,American Samoa,AS,2022,60,9,Completed Profile Survey,West,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,138,138,247,247,385,385,,,,,,,,313.6363636,,Employees,2020,Separated,,,,2,46000,1,,,,,,,,,,,,
1589,0,138,0,,1,27.84219486,2.501231375,Minnesota,MN,2022,27,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,2053,2031,74,37,2127,2068,0,860,883,0,No,400,19.48368242,35.52448198,6.9964514,Employees,2020,Separated,8.684707363,138,1589,1,5707165,0,0.868470736,2,2 (15.6 - 38.9),1,1 (0.2 - 0.9),2,2 (1.7 - 4.7),,,,,
,1,,1,,1,,,Marshall Islands,MH,2022,68,9,Did not complete Profile Survey,West,Island Area,Island Area,,Less than 2 million,More than 500 people per square mile,,,,,,,,,,,,,,,,Employees,2020,Separated,,,,2,43000,1,,,,,,,,,,,,
,1,,1,,1,,,New Hampshire,NH,2022,33,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,319,300,65,60,384,360,,,319,,No,,,21.50181583,,Employees,2020,Separated,,,,1,1377848,1,,,,,,,,,,,,
5960,0,487,0,,1,64.2259166,5.312200278,New Jersey,NJ,2022,34,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,6500,5965,552,218,7052,6183,10,70,1374,0,Yes,950,14.61538462,64.40502979,10.25729728,Employees,2020,Separated,8.17114094,487,5960,1,9279743,0,0.817114094,4,4 (61.4 - 1666),1,1 (0.2 - 0.9),3,3 (4.7 - 9.1),,,,,
65,0,3,0,,1,58.03571429,4.385964912,Federated States of Micronesia,FM,2022,64,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,68,60,30,30,98,90,,,,,No,5,7.352941177,52.63157895,4.385964912,Employees,2020,Separated,4.615384615,3,65,2,112000,0,0.461538462,3,3 (38.9 - 61.4),1,1 (0.2 - 0.9),2,2 (1.7 - 4.7),,,,,
,0,7,0,,1,,1.668247224,North Dakota,ND,2022,38,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,210.5,210.5,343,300,553.5,510.5,0,0,553.5,0,Yes,5,2.375296912,27.01277236,0.641633548,Employees,2020,Separated,,7,,1,778962,1,,,,,,1,1 (0 - 1.7),,,,,
575.32,0,219,0,,1,32.14440959,8.111963118,West Virginia,WV,2022,54,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,795,793.48,229,221.8,1024,1015.28,2,256,723,0,Yes,31,3.899371069,44.6991701,1.746325393,Employees,2020,Separated,38.06577209,219,575.32,1,1789798,0,3.806577209,2,2 (15.6 - 38.9),4,4 (1.6 - 3.8),3,3 (4.7 - 9.1),,,,,
115,0,,1,,1,638.8888889,,Republic of Palau,PW,2022,70,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,140,140,7,6,147,146,,,,,No,16,11.42857143,777.7777778,88.88888889,Employees,2020,Separated,,,115,2,18000,1,,4,4 (61.4 - 1666),,,,,,,,,
1227,0,170,0,,1,37.38934035,7.779223852,Utah,UT,2022,49,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1578,1227,351,310,1929,1537,0,0,1578,0,No,101,6.400506971,36.29318505,2.98745859,Employees,2020,Separated,13.85493073,170,1227,1,3281684,0,1.385493073,2,2 (15.6 - 38.9),3,3 (1.3 - 1.6),3,3 (4.7 - 9.1),,,,,
2545,0,165,0,,1,32.88669455,2.119246535,Washington,WA,2022,53,10,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3862,3822,174,157.4,4036,3979.4,0,520,2481,607,Yes,254,6.576903159,49.08945609,3.262355272,Employees,2021,Separated,6.483300589,165,2545,1,7738692,0,0.648330059,2,2 (17.5 - 39.2),1,1 (0.3 - 0.9),2,2 (1.9 - 4.6),,,,,
341,0,10.08,0,,1,341,10.18181818,U.S. Virgin Islands,VI,2022,78,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,367,362,43,48,410,410,,,,,Yes,55,14.98637602,365.6565657,55.55555556,Employees,2021,Separated,2.95601173,10.08,341,2,100000,0,0.295601173,4,4 (67.9 - 1844.9),1,1 (0.3 - 0.9),4,4 (9.9 - 250),,,,,
1376,0,263,0,,1,41.22259753,7.779223852,Utah,UT,2022,49,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1578,1227,351,310,1929,1537,0,0,1578,0,No,101,6.400506971,36.29318505,2.98745859,Employees,2021,Separated,19.11337209,263,1376,1,3337975,0,1.911337209,3,3 (39.2 - 67.9),4,4 (1.8 - 5.7),3,3 (4.6 - 9.9),,,,,
129,0,,1,,1,716.6666667,,Republic of Palau,PW,2022,70,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,140,140,7,6,147,146,,,,,No,16,11.42857143,777.7777778,88.88888889,Employees,2021,Separated,,,129,2,18000,1,,4,4 (67.9 - 1844.9),,,,,,,,,
625.71,0,144,0,,1,35.0939085,8.111963118,West Virginia,WV,2022,54,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,795,793.48,229,221.8,1024,1015.28,2,256,723,0,Yes,31,3.899371069,44.6991701,1.746325393,Employees,2021,Separated,23.01385626,144,625.71,1,1782959,0,2.301385626,2,2 (17.5 - 39.2),4,4 (1.8 - 5.7),3,3 (4.6 - 9.9),,,,,
533,0,,1,,1,48.64869799,,Rhode Island,RI,2022,44,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,More than 500 people per square mile,536,535.4,,,536,535.4,0,0,536,0,Yes,79,14.73880597,48.95157323,7.222962805,Employees,2021,Separated,,,533,1,1095610,1,,3,3 (39.2 - 67.9),,,,,,,,,
1390,0,116,0,,1,10.72195307,0.894233183,Pennsylvania,PA,2022,42,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Mixed,Mixed,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1410,1408,86,9.4,1496,1417.4,0,692,718,0,Yes,159,11.27659575,10.8541407,1.225716173,Employees,2021,Separated,8.345323741,116,1390,1,12964056,0,0.834532374,1,1 (5.7 - 17.5),1,1 (0.3 - 0.9),1,1 (0.2 - 1.9),,,,,
564,1,,1,,1,329.8245614,,Guam,GU,2022,66,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,More than 500 people per square mile,221,221,,,221,221,,,,,No,,,128.4883721,,Employees,2021,Separated,,,564,2,171000,1,,4,4 (67.9 - 1844.9),,,,,,,,,
,0,,1,,1,,,Montana,MT,2022,30,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,Less than 20 people per square mile,250,224,31,8,281,232,0,0,,0,Yes,37,14.8,19.94893429,3.295136468,Employees,2021,Separated,,,,1,1104271,1,,,,,,,,,,,,
68,0,5,0,,1,60.17699115,4.385964912,Federated States of Micronesia,FM,2022,64,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,68,60,30,30,98,90,,,,,No,5,7.352941177,52.63157895,4.385964912,Employees,2021,Separated,7.352941177,5,68,2,113000,0,0.735294118,3,3 (39.2 - 67.9),1,1 (0.3 - 0.9),2,2 (1.9 - 4.6),,,,,
5921,0,492,0,,1,63.89248883,5.312200278,New Jersey,NJ,2022,34,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,6500,5965,552,218,7052,6183,10,70,1374,0,Yes,950,14.61538462,64.40502979,10.25729728,Employees,2021,Separated,8.309407195,492,5921,1,9267130,0,0.83094072,3,3 (39.2 - 67.9),1,1 (0.3 - 0.9),3,3 (4.6 - 9.9),,,,,
1746,0,232,0,,1,28.30653481,3.75528674,Missouri,MO,2022,29,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1797,1697,157,50,1954,1747,10,823,1072,0,Yes,98,5.453533667,27.46862757,1.586284916,Employees,2021,Separated,13.28751432,232,1746,1,6168187,0,1.328751432,2,2 (17.5 - 39.2),2,2 (0.9 - 1.5),2,2 (1.9 - 4.6),,,,,
,1,,1,,1,,,New Hampshire,NH,2022,33,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,319,300,65,60,384,360,,,319,,No,,,21.50181583,,Employees,2021,Separated,,,,1,1388992,1,,,,,,,,,,,,
3334,0,604,0,,1,38.5778095,6.955625299,Virginia,VA,2022,51,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3289,3060.2,2373,2373,5662,5433.2,2047,2047,1017,2,No,111,3.374885984,35.24106712,1.278268888,Employees,2021,Separated,18.11637673,604,3334,1,8642274,0,1.811637673,2,2 (17.5 - 39.2),4,4 (1.8 - 5.7),3,3 (4.6 - 9.9),,,,,
3761,0,470,0,,1,72.45643896,8.897076724,South Carolina,SC,2022,45,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,2865,2860.5,651,583.49,3516,3443.99,1827,0,782,0,Yes,125,4.363001745,54.14912334,2.366243809,Employees,2021,Separated,12.49667642,470,3761,1,5190705,0,1.249667642,4,4 (67.9 - 1844.9),2,2 (0.9 - 1.5),3,3 (4.6 - 9.9),,,,,
1560,0,143,0,,1,27.33298408,2.501231375,Minnesota,MN,2022,27,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,2053,2031,74,37,2127,2068,0,860,883,0,No,400,19.48368242,35.52448198,6.9964514,Employees,2021,Separated,9.166666667,143,1560,1,5707390,0,0.916666667,2,2 (17.5 - 39.2),2,2 (0.9 - 1.5),2,2 (1.9 - 4.6),,,,,
284,0,49,0,,1,49.06678093,8.428208008,Wyoming,WY,2022,56,8,Completed Profile Survey,Mountain/Midwest,Mixed,Mixed,Under an umbrella,Less than 2 million,Less than 20 people per square mile,327,275,49,49,376,324,69,4,2,0,Yes,25,7.645259939,47.30116739,4.300106127,Employees,2021,Separated,17.25352113,49,284,1,578803,0,1.725352113,3,3 (39.2 - 67.9),3,3 (1.5 - 1.8),3,3 (4.6 - 9.9),,,,,
3075,0,333,0,,1,44.02465209,4.769424807,Massachusetts,MA,2022,25,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,More than 500 people per square mile,3127,2971,318,317,3445,3288,0,0,1605,1522,Yes,95,3.038055644,42.55243574,1.360646717,Employees,2021,Separated,10.82926829,333,3075,1,6984723,0,1.082926829,3,3 (39.2 - 67.9),2,2 (0.9 - 1.5),3,3 (4.6 - 9.9),,,,,
404,0,58,0,,1,20.57349116,2.947269787,Nebraska,NE,2022,31,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,416,393,95,95,511,488,13,0,498,0,Yes,91,21.875,19.97029355,4.624164665,Employees,2021,Separated,14.35643564,58,404,1,1963692,0,1.435643564,2,2 (17.5 - 39.2),2,2 (0.9 - 1.5),2,2 (1.9 - 4.6),,,,,
497,0,90,0,,1,76.98622922,13.90897964,Vermont,VT,2022,50,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,650,650,75,45,725,695,0,200,495,0,No,68,10.46153846,100.4537418,10.50900684,Employees,2021,Separated,18.10865191,90,497,1,645570,0,1.810865191,4,4 (67.9 - 1844.9),3,3 (1.5 - 1.8),4,4 (9.9 - 250),,,,,
2853,0,818,0,,1,134.8377056,38.70642924,New Mexico,NM,2022,35,6,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,Less than 20 people per square mile,4005,3994,31,31,4036,4025,779,,1257,1969,No,900,22.47191011,188.9895824,42.58653584,Employees,2021,Separated,28.67157378,818,2853,1,2115877,0,2.867157378,4,4 (67.9 - 1844.9),4,4 (1.8 - 5.7),4,4 (9.9 - 250),,,,,
396,0,45,0,,1,6.716522714,0.763677593,Wisconsin,WI,2022,55,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,451,444.2,494,,945,444.2,0,79,866,0,Yes,65,14.41241685,7.538346373,1.103089857,Employees,2021,Separated,11.36363636,45,396,1,5895908,0,1.136363636,1,1 (5.7 - 17.5),2,2 (0.9 - 1.5),1,1 (0.2 - 1.9),,,,,
511,0,80,0,,1,57.07099587,8.792909398,South Dakota,SD,2022,46,8,Completed Profile Survey,Mountain/Midwest,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,517,343.5,54,22,571,365.5,0,154,253,0,No,63,12.18568665,37.75455473,6.924416151,Employees,2021,Separated,15.6555773,80,511,1,895376,0,1.56555773,3,3 (39.2 - 67.9),3,3 (1.5 - 1.8),3,3 (4.6 - 9.9),,,,,
2771,0,246,0,,1,39.72635694,3.488699097,Tennessee,TN,2022,47,4,Completed Profile Survey,South,Mixed,Mixed,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3066,2854,,,3066,2854,1159,447,1460,0,Yes,40,1.304631442,40.4745822,0.567268146,Employees,2021,Separated,8.877661494,246,2771,1,6975218,0,0.887766149,3,3 (39.2 - 67.9),1,1 (0.3 - 0.9),2,2 (1.9 - 4.6),,,,,
448,0,110,0,,1,14.24940466,3.461544755,Nevada,NV,2022,32,9,Completed Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,555,438.33,,147.05,555,585.38,0,0,555,0,Yes,86,15.4954955,13.79362648,2.706298627,Employees,2021,Separated,24.55357143,110,448,1,3143991,0,2.455357143,1,1 (5.7 - 17.5),4,4 (1.8 - 5.7),2,2 (1.9 - 4.6),,,,,
,0,157,0,,1,,1.467430566,North Carolina,NC,2022,37,4,Completed Profile Survey,South,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,1198,914,500,500,1698,1414,0,0,1149,49,Yes,289,24.12353923,8.542876031,2.701193844,Employees,2021,Separated,,157,,1,10551162,1,,,,,,1,1 (0.2 - 1.9),,,,,
572,0,122,0,,1,5.691083038,1.215852363,Michigan,MI,2022,26,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,657,657,634,633,1291,1290,,,657,,No,140,21.30898021,6.547663954,1.395240416,Employees,2021,Separated,21.32867133,122,572,1,10050811,0,2.132867133,1,1 (5.7 - 17.5),4,4 (1.8 - 5.7),1,1 (0.2 - 1.9),,,,,
1366,0,103,0,,1,29.54122222,2.243890898,Louisiana,LA,2022,22,6,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,1239,1238,261,183,1500,1421,930,119,861,0,Yes,69,5.569007264,26.97026147,1.503189048,Employees,2021,Separated,7.540263543,103,1366,1,4624047,0,0.754026354,2,2 (17.5 - 39.2),1,1 (0.3 - 0.9),2,2 (1.9 - 4.6),,,,,
411,0,55,0,,1,9.114306712,1.218887887,Kentucky,KY,2022,21,4,Completed Profile Survey,South,Shared,Shared/Largely Shared,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,396,395.5,372,371.5,768,767,0,0,398,0,Yes,48,12.12121212,8.764911985,1.063756701,Employees,2021,Separated,13.38199513,55,411,1,4509394,0,1.338199513,1,1 (5.7 - 17.5),2,2 (0.9 - 1.5),1,1 (0.2 - 1.9),,,,,
1146,0,102,0,,1,9.043939578,0.810679865,Illinois,IL,2022,17,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1575,1575,98,98,1673,1673,0,379,820,0,No,374,23.74603175,12.51785085,2.972492837,Employees,2021,Separated,8.90052356,102,1146,1,12671469,0,0.890052356,1,1 (5.7 - 17.5),1,1 (0.3 - 0.9),1,1 (0.2 - 1.9),,,,,
10082,0,1538,0,,1,163.532669,24.94865897,Maryland,MD,2022,24,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Shared,Shared/Largely Shared,Under an umbrella,2 million to 10 million,More than 500 people per square mile,7883,7669,2061,1514,9944,9183,3294,3167,3129,546,Yes,1020,12.93923633,124.4026435,16.54592467,Employees,2021,Separated,15.25490974,1538,10082,1,6165129,0,1.525490974,4,4 (67.9 - 1844.9),3,3 (1.5 - 1.8),4,4 (9.9 - 250),,,,,
248,0,40,0,,1,13.04629383,2.062883922,Idaho,ID,2022,16,10,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,296,257,32,31.5,328,288.5,0,0,301,0,Yes,19,6.418918919,13.2540292,0.979869863,Employees,2021,Separated,16.12903226,40,248,1,1900923,0,1.612903226,1,1 (5.7 - 17.5),3,3 (1.5 - 1.8),2,2 (1.9 - 4.6),,,,,
16512,1,1988,0,,1,75.80874599,8.936910849,Florida,FL,2022,12,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,12732,10200.05,4677,3088.82,17409,13288.87,9744,,3747,,Yes,,,45.85359029,,Employees,2021,Separated,12.03972868,1988,16512,1,21781128,0,1.203972868,4,4 (67.9 - 1844.9),2,2 (0.9 - 1.5),3,3 (4.6 - 9.9),,,,,
668.19,0,124,0,,1,66.5936471,12.17601012,Delaware,DE,2022,10,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,More than 500 people per square mile,966,936.67,189,179.55,1155,1116.22,0,0,1155,0,Yes,288,29.8136646,91.9750274,28.27976544,Employees,2021,Separated,18.55759589,124,668.19,1,1003384,0,1.855759589,3,3 (39.2 - 67.9),4,4 (1.8 - 5.7),4,4 (9.9 - 250),,,,,
