Source,JurisdictionName,PostalAbbreviation,ProfileYear,FIPSCode,JurisdictionType,HHSRegion,Participation,region,GovClassification,governance,structure,size,density,employeeTotal,positionTotal,regularPositionTotal,tempEmployeeTotal,fteTotal,regularFTETotal,tempFTETotal,positionsLHD,positionsRHD,positionsSHDCent,positionsSHDOut,workforceDevDir,directorFTE,vacPositions,vacPerc,sepEmp,turnoverRate,perPopFTE,perPopEmp,perPopVacPositions,perPopSepEmp,perPopQuarEmp,perPopQuarFTE,perPopQuarVacPositions,vacPercQuar,vacPercQuarLabel,turnoverRateQuar,turnoverRateQuarLabel,perPopQuarSepEmp,perPopQuarSepEmpLabel,directorFTEQuar,occupationFunction,occupationClassification,positionType,occupationDataFlag,rawOccupationFTE,perPopOccupationFTE,rawFTEQuar,rawFTEQuarLabel,perPopOccFTEQuar,perPopOccFTEQuarLabel,PYPop,tempEmpRate,perPopQuarEmpLabel,perPopQuarFTELabel,perPopQuarVacPositionsLabel,tempEmpTotalQuar,tempEmpTotalQuarLabel,tempEmpRateQuar,tempEmpRateQuarLabel,rawOccupationFTEM,perPopOccupationFTEM,perPopFTEN,perPopEmpN,perPopVacPositionsN,perPopSepEmpN,vacPercN,rawOccFTEN,perPopOccFTEN,tempEmpRateN
WOCCLAB01,Republic of Palau,PW,2022,70,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,124,147,140,7,146,140,6,,,,,No,0,16,11.42857143,,,777.7777778,688.8888889,88.88888889,,4,4,4,3,3 (11.2% - 15.2%),,,,,1,Public Health Sciences,Laboratory worker,Regular,Data Collected,5,27.77777778,1,1 (3 - 35),4,4 (3.5 - 54),18000,0.564516129,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),4,4 (18.6 - 561.4),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCLAB01,Connecticut,CT,2022,9,All States,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,686,821,821,0,942,819,123,0,0,0,0,Yes,,135,16.44336175,52,0.758017493,22.58559569,18.91784938,3.722900388,1.434006075,2,2,3,4,4 (15.3% - 29.8%),1,1 (0.3 - 0.9),1,1 (0.8 - 2),,Public Health Sciences,Laboratory worker,Regular,Data Collected,94,2.592241751,3,3 (68 - 117),3,3 (2.1 - 3.5),3626205,,2 (14.5 - 32.1),2 (13.8 - 37),3 (3 - 7.2),,,,,0,0,,,,,,,,
WOCCLAB01,Florida,FL,2022,12,All States,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,,17409,12732,4677,13288.87,10200.05,3088.82,9744,,3747,,Yes,1,,,1988,,45.85359029,,,8.936910849,,3,,,,,,3,3 (4.1 - 9.3),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,138,0.620369063,4,4 (117 - 336),1,1 (0.3 - 1),22244823,,,3 (37 - 62.7),,4,4 (18.6 - 561.4),,,0,0,,,,,,,,
WOCCLAB01,Delaware,DE,2022,10,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,More than 500 people per square mile,678,1155,966,189,1116.22,936.67,179.55,0,0,1155,0,Yes,0.16,288,29.8136646,124,1.828908555,91.9750274,66.57528113,28.27976544,12.17601012,4,4,4,4,4 (15.3% - 29.8%),3,3 (1.6 - 1.8),4,4 (9.3 - 142),2,Public Health Sciences,Laboratory worker,Regular,Data Collected,54.59,5.360390261,2,2 (35 - 68),4,4 (3.5 - 54),1018396,2.78761062,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),3,3 (6.3 - 18.6),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCLAB01,District of Columbia,DC,2022,11,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,More than 500 people per square mile,1080,1431,1159,272,1431,1159,272,0,0,1159,0,Yes,1,79,6.81622088,136,1.259259259,172.5208134,160.7614137,11.75939971,20.24402987,4,4,4,2,2 (6.5% - 11.2%),2,2 (0.9 - 1.5),4,4 (9.3 - 142),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,,,,,,,671803,2.518518519,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),4,4 (18.6 - 561.4),3,3 (1.6 - 3.3),1,1,,,,,,,,
WOCCLAB01,Georgia,GA,2022,13,All States,4,Completed Profile Survey,South,Shared,Shared/Largely Shared,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1617,1925,1786,139,1417,1314,103,19,785,911,208,No,0,169,9.462486002,1251,7.736549165,12.04082224,14.81735887,1.548629344,11.46352254,2,1,2,2,2 (6.5% - 11.2%),4,4 (1.8 - 7.7),4,4 (9.3 - 142),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,111,1.017147084,3,3 (68 - 117),1,1 (0.3 - 1),10912876,0.859616574,2 (14.5 - 32.1),1 (6.5 - 13.8),2 (1.4 - 3),1,1 (0.3 - 2.2),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCLAB01,California,CA,2022,6,All States,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,3856,5164,4564,600,5107,4507,600,0,1092.55,3575.9,0,Yes,0.8,708,15.51270815,573,1.485995851,11.54772222,9.879746371,1.814019821,1.468126211,1,1,2,4,4 (15.3% - 29.8%),2,2 (0.9 - 1.5),1,1 (0.8 - 2),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,140,0.358704484,4,4 (117 - 336),1,1 (0.3 - 1),39029342,1.556016598,1 (5.2 - 14.5),1 (6.5 - 13.8),2 (1.4 - 3),1,1 (0.3 - 2.2),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCLAB01,Colorado,CO,2022,8,All States,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1564,1846,1814,32,1810.23,1794.55,15.68,0,0,1926,175,Yes,1,250,13.78169791,181,1.157289003,30.72898527,26.78116127,4.280876162,3.099354341,2,2,3,3,3 (11.2% - 15.2%),2,2 (0.9 - 1.5),2,2 (2 - 4.1),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,139,2.380167146,4,4 (117 - 336),3,3 (2.1 - 3.5),5839926,0.204603581,2 (14.5 - 32.1),2 (13.8 - 37),3 (3 - 7.2),1,1 (0.3 - 2.2),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCLAB01,Hawaii,HI,2022,15,All States,9,Completed Profile Survey,West,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,100.1 - 500 people per square mile,2168,3265,2644,621,2753,2401,352,3265,0,3265,0,No,0,476,18.00302572,,,166.7134196,150.5350661,33.05105694,,4,4,4,4,4 (15.3% - 29.8%),,,,,1,Public Health Sciences,Laboratory worker,Regular,Data Collected,95,6.596324389,3,3 (68 - 117),4,4 (3.5 - 54),1440196,2.864391144,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),4,4 (18.6 - 561.4),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCLAB01,Arkansas,AR,2022,5,All States,6,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1918,2189,2100,89,2092,2034,58,941,37,1104,20,Yes,0.25,182,8.666666667,348,1.81438999,66.78405864,62.9753316,5.975761392,11.42618112,4,4,3,2,2 (6.5% - 11.2%),3,3 (1.6 - 1.8),4,4 (9.3 - 142),2,Public Health Sciences,Laboratory worker,Regular,Data Collected,122,4.005730164,4,4 (117 - 336),4,4 (3.5 - 54),3045637,0.464025026,4 (55.4 - 688.9),4 (62.7 - 1876),3 (3 - 7.2),2,2 (2.2 - 6.3),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCLAB01,Arizona,AZ,2022,4,All States,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1438,1685,1544,141,1635,1520,115,0,17,874,632,Yes,0.6,106,6.865284974,252,1.752433936,20.65442738,19.54017538,1.440374541,3.424286644,2,2,2,2,2 (6.5% - 11.2%),3,3 (1.6 - 1.8),2,2 (2 - 4.1),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,78,1.059898247,3,3 (68 - 117),2,2 (1.1 - 2.1),7359197,0.980528512,2 (14.5 - 32.1),2 (13.8 - 37),2 (1.4 - 3),1,1 (0.3 - 2.2),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCLAB01,Alaska,AK,2022,2,All States,10,Completed Profile Survey,West,Mixed,Mixed,Under an umbrella,Less than 2 million,Less than 20 people per square mile,259,476,346,130,468,338,130,0,108,171,59,Yes,1,87,25.14450867,76,2.934362934,46.07522257,35.30616168,11.85959871,10.36010922,3,3,4,4,4 (15.3% - 29.8%),4,4 (1.8 - 7.7),4,4 (9.3 - 142),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,29,3.95319957,1,1 (3 - 35),4,4 (3.5 - 54),733583,5.019305019,3 (32.1 - 55.4),3 (37 - 62.7),4 (7.2 - 88.9),3,3 (6.3 - 18.6),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,Alabama,AL,2022,1,All States,4,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,,2596,2574,22,2505,2505,0,1334,113,1127,0,Yes,1,,,472,,49.36645399,,,9.301782947,,3,,,,,,3,3 (4.1 - 9.3),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,81,1.596280548,3,3 (68 - 117),2,2 (1.1 - 2.1),5074296,,,3 (37 - 62.7),,1,1 (0.3 - 2.2),,,0,0,,,,,,,,
WOCCPRP01,Washington,WA,2022,53,All States,10,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3608,4036,3862,174,3979.4,3822,157.4,0,520,2481,607,Yes,1,254,6.576903159,165,0.457317073,49.08945609,46.34085756,3.262355272,2.119246535,3,3,3,2,2 (6.5% - 11.2%),1,1 (0.3 - 0.9),2,2 (2 - 4.1),3,Public Health Sciences,Preparedness staff,Regular,Data Collected,51,0.655039838,4,4 (40 - 93),2,2 (0.3 - 0.7),7785786,0.482261641,3 (32.1 - 55.4),3 (37 - 62.7),3 (3 - 7.2),1,1 (0.3 - 2.2),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCPRP01,U.S. Virgin Islands,VI,2022,78,Island Areas,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,312,410,367,43,410,362,48,,,,,Yes,1,55,14.98637602,10.08,0.323076923,365.6565657,315.1515152,55.55555556,10.18181818,4,4,4,3,3 (11.2% - 15.2%),1,1 (0.3 - 0.9),4,4 (9.3 - 142),3,Public Health Sciences,Preparedness staff,Regular,Data Collected,5,5.050505051,1,1 (1 - 6),4,4 (1.2 - 33.3),99000,1.378205128,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),4,4 (18.6 - 561.4),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCPRP01,Republic of Palau,PW,2022,70,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,124,147,140,7,146,140,6,,,,,No,0,16,11.42857143,,,777.7777778,688.8888889,88.88888889,,4,4,4,3,3 (11.2% - 15.2%),,,,,1,Public Health Sciences,Preparedness staff,Regular,Data Collected,6,33.33333333,1,1 (1 - 6),4,4 (1.2 - 33.3),18000,0.564516129,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),4,4 (18.6 - 561.4),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCPRP01,Ohio,OH,2022,39,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1070,1260,1220,40,1183,1145,38,0,51,1018,151,Yes,1,150,12.29508197,583,5.448598131,9.739659331,9.10169038,1.275937904,4.959145319,1,1,1,3,3 (11.2% - 15.2%),4,4 (1.8 - 7.7),3,3 (4.1 - 9.3),3,Public Health Sciences,Preparedness staff,Regular,Data Collected,25.5,0.216909444,3,3 (20 - 40),1,1 (0 - 0.3),11756058,0.373831776,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),1,1 (0.3 - 2.2),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCPRP01,Texas,TX,2022,48,All States,6,Completed Profile Survey,South,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,3383,3844,3444,400,3836.7,3436.7,400,0,1724,2120,0,Yes,0.8,61,1.771196283,512,1.513449601,11.44438555,11.26556183,0.203133098,1.704986005,1,1,1,1,1 (1.3% - 6.5%),2,2 (0.9 - 1.5),1,1 (0.8 - 2),3,Public Health Sciences,Preparedness staff,Regular,Data Collected,38,0.12654193,3,3 (20 - 40),1,1 (0 - 0.3),30029572,1.182382501,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),1,1 (0.3 - 2.2),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCPRP01,Rhode Island,RI,2022,44,All States,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,More than 500 people per square mile,457,536,536,,535.4,535.4,,0,0,536,0,Yes,0.95,79,14.73880597,,,48.95157323,41.78346838,7.222962805,,3,3,3,3,3 (11.2% - 15.2%),,,,,3,Public Health Sciences,Preparedness staff,Regular,Data Collected,57,5.211504808,4,4 (40 - 93),4,4 (1.2 - 33.3),1093734,,3 (32.1 - 55.4),3 (37 - 62.7),3 (3 - 7.2),,,,,0,0,,,,,,,,
WOCCPRP01,North Dakota,ND,2022,38,All States,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,205.5,553.5,210.5,343,510.5,210.5,300,0,0,553.5,0,Yes,0.15,5,2.375296912,13,0.632603406,27.01277236,26.37113881,0.641633548,1.668247224,2,2,1,1,1 (1.3% - 6.5%),1,1 (0.3 - 0.9),1,1 (0.8 - 2),2,Public Health Sciences,Preparedness staff,Regular,Data Collected,6,0.769960257,1,1 (1 - 6),3,3 (0.7 - 1.2),779261,16.69099757,2 (14.5 - 32.1),2 (13.8 - 37),1 (0.2 - 1.4),4,4 (18.6 - 561.4),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCPRP01,Pennsylvania,PA,2022,42,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Mixed,Mixed,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1251,1496,1410,86,1417.4,1408,9.4,0,692,718,0,Yes,0.33,159,11.27659575,116,0.927258193,10.8541407,9.643842341,1.225716173,0.894233183,1,1,1,3,3 (11.2% - 15.2%),2,2 (0.9 - 1.5),1,1 (0.8 - 2),3,Public Health Sciences,Preparedness staff,Regular,Data Collected,34,0.262102829,3,3 (20 - 40),1,1 (0 - 0.3),12972008,0.68745004,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),1,1 (0.3 - 2.2),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCPRP01,Commonwealth of the Northern Mariana Islands,MP,2022,69,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,,980,940,40,977,938,39,,,,,Yes,0.25,,,71,,1876,,,142,,4,,,,,,4,4 (9.3 - 142),2,Public Health Sciences,Preparedness staff,Regular,Data Collected,6,12,1,1 (1 - 6),4,4 (1.2 - 33.3),50000,,,4 (62.7 - 1876),,4,4 (18.6 - 561.4),,,0,0,,,,,,,,
WOCCPRP01,Guam,GU,2022,66,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,More than 500 people per square mile,,221,221,,221,221,,,,,,No,0,,,,,128.4883721,,,,,4,,,,,,,,1,Public Health Sciences,Preparedness staff,Regular,Data Collected,2,1.162790698,1,1 (1 - 6),3,3 (0.7 - 1.2),172000,,,4 (62.7 - 1876),,,,,,0,0,,,,,,,,
WOCCPRP01,Wisconsin,WI,2022,55,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,386,945,451,494,444.2,444.2,,0,79,866,0,Yes,1,65,14.41241685,45,1.165803109,7.538346373,6.550656686,1.103089857,0.763677593,1,1,1,3,3 (11.2% - 15.2%),2,2 (0.9 - 1.5),1,1 (0.8 - 2),3,Public Health Sciences,Preparedness staff,Regular,Data Collected,6,0.101823679,1,1 (1 - 6),1,1 (0 - 0.3),5892539,12.79792746,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),3,3 (6.3 - 18.6),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCPRP01,Montana,MT,2022,30,All States,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,Less than 20 people per square mile,213,281,250,31,232,224,8,0,0,,0,Yes,1,37,14.8,,,19.94893429,18.96929912,3.295136468,,2,2,3,3,3 (11.2% - 15.2%),,,,,3,Public Health Sciences,Preparedness staff,Regular,Data Collected,9,0.801519681,2,2 (6 - 20),3,3 (0.7 - 1.2),1122867,1.455399061,2 (14.5 - 32.1),2 (13.8 - 37),3 (3 - 7.2),2,2 (2.2 - 6.3),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCPRP01,Puerto Rico,PR,2022,72,Island Areas,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,3371,5167,3767,1400,6059,3752,2307,,,,,No,0,396,10.51234404,,,115.3751538,103.6592866,12.17712177,,4,4,4,2,2 (6.5% - 11.2%),,,,,1,Public Health Sciences,Preparedness staff,Regular,Data Collected,0,0,0,0,0,0,3252000,4.153070306,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),4,4 (18.6 - 561.4),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCPRP01,New Jersey,NJ,2022,34,All States,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,5550,7052,6500,552,6183,5965,218,10,70,1374,0,Yes,0.15,950,14.61538462,492,0.886486487,64.40502979,59.92421045,10.25729728,5.312200278,4,4,4,3,3 (11.2% - 15.2%),1,1 (0.3 - 0.9),3,3 (4.1 - 9.3),2,Public Health Sciences,Preparedness staff,Regular,Data Collected,31,0.334711806,3,3 (20 - 40),2,2 (0.3 - 0.7),9261699,0.994594595,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),2,2 (2.2 - 6.3),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCPRP01,Missouri,MO,2022,29,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1699,1954,1797,157,1747,1697,50,10,823,1072,0,Yes,,98,5.453533667,232,1.365509123,27.46862757,27.50100074,1.586284916,3.75528674,2,2,2,1,1 (1.3% - 6.5%),2,2 (0.9 - 1.5),2,2 (2 - 4.1),,Public Health Sciences,Preparedness staff,Regular,Data Collected,10,0.161865808,2,2 (6 - 20),1,1 (0 - 0.3),6177957,0.924072984,2 (14.5 - 32.1),2 (13.8 - 37),2 (1.4 - 3),2,2 (2.2 - 6.3),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCPRP01,Virginia,VA,2022,51,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3178,5662,3289,2373,5433.2,3060.2,2373,2047,2047,1017,2,No,0,111,3.374885984,604,1.900566394,35.24106712,36.59764437,1.278268888,6.955625299,3,2,1,1,1 (1.3% - 6.5%),4,4 (1.8 - 7.7),3,3 (4.1 - 9.3),1,Public Health Sciences,Preparedness staff,Regular,Data Collected,93,1.070982041,4,4 (40 - 93),3,3 (0.7 - 1.2),8683619,7.466960352,3 (32.1 - 55.4),2 (13.8 - 37),1 (0.2 - 1.4),4,4 (18.6 - 561.4),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCPRP01,Marshall Islands,MH,2022,68,Island Areas,9,Did not complete Profile Survey,West,Island Area,Island Area,,Less than 2 million,More than 500 people per square mile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Health Sciences,Preparedness staff,Regular,Data Collected,,,,,,,42000,,,,,,,,,1,1,,,,,,,,
WOCCPRP01,South Carolina,SC,2022,45,All States,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,2740,3516,2865,651,3443.99,2860.5,583.49,1827,0,782,0,Yes,1,125,4.363001745,470,1.715328467,54.14912334,51.8680643,2.366243809,8.897076724,3,3,2,1,1 (1.3% - 6.5%),3,3 (1.6 - 1.8),3,3 (4.1 - 9.3),3,Public Health Sciences,Preparedness staff,Regular,Data Collected,51,0.965427474,4,4 (40 - 93),3,3 (0.7 - 1.2),5282634,2.375912409,3 (32.1 - 55.4),3 (37 - 62.7),2 (1.4 - 3),3,3 (6.3 - 18.6),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCPRP01,Wyoming,WY,2022,56,All States,8,Completed Profile Survey,Mountain/Midwest,Mixed,Mixed,Under an umbrella,Less than 2 million,Less than 20 people per square mile,302,376,327,49,324,275,49,69,4,2,0,Yes,0.35,25,7.645259939,49,1.622516556,47.30116739,51.94528201,4.300106127,8.428208008,3,3,3,2,2 (6.5% - 11.2%),3,3 (1.6 - 1.8),3,3 (4.1 - 9.3),3,Public Health Sciences,Preparedness staff,Regular,Data Collected,13,2.236055186,2,2 (6 - 20),4,4 (1.2 - 33.3),581381,1.622516556,3 (32.1 - 55.4),3 (37 - 62.7),3 (3 - 7.2),3,3 (6.3 - 18.6),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCPRP01,American Samoa,AS,2022,60,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,,385,138,247,385,138,247,,,,,,,,,,,313.6363636,,,,,4,,,,,,,,,Public Health Sciences,Preparedness staff,Regular,Data Collected,2,4.545454546,1,1 (1 - 6),4,4 (1.2 - 33.3),44000,,,4 (62.7 - 1876),,4,4 (18.6 - 561.4),,,0,0,,,,,,,,
WOCCPRP01,Massachusetts,MA,2022,25,All States,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,More than 500 people per square mile,3032,3445,3127,318,3288,2971,317,0,0,1605,1522,Yes,1,95,3.038055644,333,1.09828496,42.55243574,43.42611416,1.360646717,4.769424807,3,3,1,1,1 (1.3% - 6.5%),2,2 (0.9 - 1.5),3,3 (4.1 - 9.3),3,Public Health Sciences,Preparedness staff,Regular,Data Collected,3,0.042967791,1,1 (1 - 6),1,1 (0 - 0.3),6981974,1.048812665,3 (32.1 - 55.4),3 (37 - 62.7),1 (0.2 - 1.4),2,2 (2.2 - 6.3),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCPRP01,Mississippi,MS,2022,28,All States,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1633,2340,1846,494,2214,1844,370,600,63,958,0,No,0,213,11.53846154,301,1.843233313,62.71987244,55.54314083,7.2447575,10.23789675,4,3,4,3,3 (11.2% - 15.2%),4,4 (1.8 - 7.7),4,4 (9.3 - 142),1,Public Health Sciences,Preparedness staff,Regular,Data Collected,63,2.142815599,4,4 (40 - 93),4,4 (1.2 - 33.3),2940057,3.025107165,4 (55.4 - 688.9),3 (37 - 62.7),4 (7.2 - 88.9),3,3 (6.3 - 18.6),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCPRP01,Nebraska,NE,2022,31,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,325,511,416,95,488,393,95,13,0,498,0,Yes,0.15,91,21.875,58,1.784615385,19.97029355,16.5148738,4.624164665,2.947269787,2,2,3,4,4 (15.3% - 29.8%),3,3 (1.6 - 1.8),2,2 (2 - 4.1),2,Public Health Sciences,Preparedness staff,Regular,Data Collected,4,0.203259985,1,1 (1 - 6),1,1 (0 - 0.3),1967923,2.923076923,2 (14.5 - 32.1),2 (13.8 - 37),3 (3 - 7.2),2,2 (2.2 - 6.3),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCPRP01,Oregon,OR,2022,41,All States,10,Completed Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,1136,1418,1253,165,1297.5,1140,157.5,0,0,1253,0,Yes,0.75,117,9.337589785,59,0.519366197,26.88592373,26.79158716,2.759344804,1.391464474,2,2,2,2,2 (6.5% - 11.2%),1,1 (0.3 - 0.9),1,1 (0.8 - 2),3,Public Health Sciences,Preparedness staff,Regular,Data Collected,25,0.589603591,3,3 (20 - 40),2,2 (0.3 - 0.7),4240137,1.452464789,2 (14.5 - 32.1),2 (13.8 - 37),2 (1.4 - 3),2,2 (2.2 - 6.3),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCPRP01,Vermont,VT,2022,50,All States,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,582,725,650,75,695,650,45,0,200,495,0,No,0,68,10.46153846,90,1.546391753,100.4537418,89.94473499,10.50900684,13.90897964,4,4,4,2,2 (6.5% - 11.2%),2,2 (0.9 - 1.5),4,4 (9.3 - 142),1,Public Health Sciences,Preparedness staff,Regular,Data Collected,30,4.636326546,3,3 (20 - 40),4,4 (1.2 - 33.3),647064,1.288659794,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),3,3 (6.3 - 18.6),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCPRP01,Minnesota,MN,2022,27,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1653,2127,2053,74,2068,2031,37,0,860,883,0,No,0,400,19.48368242,143,0.865093769,35.52448198,28.91283541,6.9964514,2.501231375,2,2,3,4,4 (15.3% - 29.8%),1,1 (0.3 - 0.9),2,2 (2 - 4.1),1,Public Health Sciences,Preparedness staff,Regular,Data Collected,46,0.804591911,4,4 (40 - 93),3,3 (0.7 - 1.2),5717184,0.447670901,2 (14.5 - 32.1),2 (13.8 - 37),3 (3 - 7.2),1,1 (0.3 - 2.2),1,1 (0.1 - 1),0,0,,,,,,,,
